Description,DescriptionDetails,Version,VersionNumber,Vendor,EnterpriseSupplierName,Format,StoresDownItemsDownDataAcross,Items,Brands,DistributionCenter,DCs,Stores,StoresSelected,DateRange,DateRangeSelected,Channel,RetailerArea,RetailerName,CustomerName,AddressBookNumber,Addressline1,AddressLine2,CustomerCity,CustomerStateCode,CustomerPostalCode,DC,UPC,BrandName,ProductDescription,ProductSize,UOM,ProductDivision,ProductSubDivision,ProductCategory,ProductSubCategory,ProductClass,CurrentYearQTY,PriorYearQTY,CurrentYearCost,PriorYearCost,YoYDollarChangePercent,YoYQtyChangePercent
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts SoCal,Sprouts Inland Empire (D44),SPROUTS/MPC 469 VCTRVL DELI,848923,12450 AMARGOSA RD UNIT 1,UNIT 1,VICTORVILLE,CA,923925447,CHN,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,36,$28.80,$86.40,-66.7 %,-66.7 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts SoCal,Sprouts Inland Empire (D44),SPROUTS/MPC 245 RNCH DELI/CH,106788,7355 DAY CREEK BLVD,,RANCHO CUCAMONGA,CA,917398014,CHN,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,12,$28.80,$28.80,0.0 %,0.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts SoCal,Sprouts Inland Empire (D44),SPROUTS/MPC 469 VCTRVL DELI PR,848930,12450 AMARGOSA RD UNIT 1,UNIT 1,VICTORVILLE,CA,923925447,CHN,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,12,$0.00,$28.80,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts SoCal,Sprouts Inland Empire (D44),SPROUTS/MPC 423 RNCU DELI/CH,107245,6753 CARNELIAN ST,,RANCHO CUCAMONGA,CA,917014556,CHN,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,12,$0.00,$28.80,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts SoCal,Sprouts Inland Empire (D44),SPROUTS/MPC 429 FNTANA DELI/CH,827787,16964 S HIGHLAND AVE,,FONTANA,CA,923363464,CHN,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,36,36,$86.40,$86.40,0.0 %,0.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts SoCal,Sprouts Inland Empire (D44),SPROUTS/MPC 421 RDLN DELI/CH,107235,560 W STUART AVE,,REDLANDS,CA,923743029,CHN,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,48,36,$115.20,$86.40,33.3 %,33.3 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts SoCal,Sprouts Inland Empire (D44),SPROUTS/MPC 440 ESTVLE DELI/CH,840826,13984 LIMONITE AVE,,EASTVALE,CA,928809646,CHN,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,12,$28.80,$28.80,0.0 %,0.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts SoCal,Sprouts Inland San Diego (D41),SPROUTS/MPC 213 CRMT DELI/CH,106508,11710 CARMEL MOUNTAIN RD,,SAN DIEGO,CA,921284622,CHN,611665888010,CLARAS KITCHEN,WRAP BRKFST CHILE EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,24,$0.00,$57.60,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts SoCal,Sprouts Inland San Diego (D41),SPROUTS/MPC 249 RNCH DELI/CH,106895,15727 BERNARDO HEIGHTS PKWY,,RANCHO BERNARDO,CA,921283181,CHN,611665888010,CLARAS KITCHEN,WRAP BRKFST CHILE EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,12,$28.80,$28.80,0.0 %,0.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts SoCal,Sprouts Inland San Diego (D41),SPROUTS/MPC 225 LAMSA DELI/CH,106598,4630 PALM AVE,ENTER FROM SPRING ST ONLY,LA MESA,CA,919415576,CHN,611665888010,CLARAS KITCHEN,WRAP BRKFST CHILE EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,24,0,$57.60,$0.00,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts SoCal,Sprouts Inland San Diego (D41),SPROUTS/MPC 254 SNTFE DELI/CH,106945,9361 MISSION GORGE RD,,SANTEE,CA,920713815,CHN,611665888010,CLARAS KITCHEN,WRAP BRKFST CHILE EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,24,$28.80,$57.60,-50.0 %,-50.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts SoCal,Sprouts Inland San Diego (D41),SPROUTS/MPC 430 MIR MS DELI/CH,826894,8142 MIRA MESA BLVD,,SAN DIEGO,CA,921262602,CHN,611665888010,CLARAS KITCHEN,WRAP BRKFST CHILE EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,24,$28.80,$57.60,-50.0 %,-50.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts SoCal,Sprouts Inland San Diego (D41),SPROUTS/MPC 202 ELCJ DELI/CH,106397,152 N 2ND ST,,EL CAJON,CA,920217240,CHN,611665888010,CLARAS KITCHEN,WRAP BRKFST CHILE EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,36,$28.80,$86.40,-66.7 %,-66.7 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts SoCal,Sprouts Inland San Diego (D41),SPROUTS/MPC 229 POWAY DELI/CH,106638,13536 POWAY RD,,POWAY,CA,920644725,CHN,611665888010,CLARAS KITCHEN,WRAP BRKFST CHILE EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,24,$28.80,$57.60,-50.0 %,-50.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts SoCal,Sprouts Inland San Diego (D41),SPROUTS/MPC 233 LMNGR DELI/CH,106668,3205 LEMON GROVE AVE,,LEMON GROVE,CA,919452537,CHN,611665888010,CLARAS KITCHEN,WRAP BRKFST CHILE EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,24,24,$57.60,$57.60,0.0 %,0.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts SoCal,Sprouts Inland San Diego (D41),SPROUTS/MPC 409 SDGO DELI/CH,107135,16415 PASEO DEL SUR,,SAN DIEGO,CA,921274210,CHN,611665888010,CLARAS KITCHEN,WRAP BRKFST CHILE EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,36,24,$86.40,$57.60,50.0 %,50.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts SoCal,Sprouts Inland San Diego (D41),SPROUTS/MPC 213 CRMT DELI/CH,106508,11710 CARMEL MOUNTAIN RD,,SAN DIEGO,CA,921284622,CHN,611665888119,CLARAS KITCHEN,BURRITO BRKFST CHORIZO,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,24,$0.00,$57.60,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts SoCal,Sprouts Inland San Diego (D41),SPROUTS/MPC 225 LAMSA DELI/CH,106598,4630 PALM AVE,ENTER FROM SPRING ST ONLY,LA MESA,CA,919415576,CHN,611665888119,CLARAS KITCHEN,BURRITO BRKFST CHORIZO,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,36,0,$86.40,$0.00,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts SoCal,Sprouts Inland San Diego (D41),SPROUTS/MPC 229 POWAY DELI/CH,106638,13536 POWAY RD,,POWAY,CA,920644725,CHN,611665888119,CLARAS KITCHEN,BURRITO BRKFST CHORIZO,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,0,$28.80,$0.00,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts SoCal,Sprouts Inland San Diego (D41),SPROUTS/MPC 409 SDGO DELI/CH,107135,16415 PASEO DEL SUR,,SAN DIEGO,CA,921274210,CHN,611665888119,CLARAS KITCHEN,BURRITO BRKFST CHORIZO,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,12,$28.80,$28.80,0.0 %,0.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts SoCal,Sprouts Inland San Diego (D41),SPROUTS/MPC 254 SNTFE DELI/CH,106945,9361 MISSION GORGE RD,,SANTEE,CA,920713815,CHN,611665888119,CLARAS KITCHEN,BURRITO BRKFST CHORIZO,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,36,$0.00,$86.40,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts SoCal,Sprouts Inland San Diego (D41),SPROUTS/MPC 430 MIR MS DELI/CH,826894,8142 MIRA MESA BLVD,,SAN DIEGO,CA,921262602,CHN,611665888119,CLARAS KITCHEN,BURRITO BRKFST CHORIZO,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,24,$28.80,$57.60,-50.0 %,-50.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts SoCal,Sprouts Inland San Diego (D41),SPROUTS/MPC 249 RNCH DELI/CH,106895,15727 BERNARDO HEIGHTS PKWY,,RANCHO BERNARDO,CA,921283181,CHN,611665888119,CLARAS KITCHEN,BURRITO BRKFST CHORIZO,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,12,$28.80,$28.80,0.0 %,0.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts SoCal,Sprouts Inland San Diego (D41),SPROUTS/MPC 233 LMNGR DELI/CH,106668,3205 LEMON GROVE AVE,,LEMON GROVE,CA,919452537,CHN,611665888119,CLARAS KITCHEN,BURRITO BRKFST CHORIZO,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,36,$28.80,$86.40,-66.7 %,-66.7 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts SoCal,Sprouts Inland San Diego (D41),SPROUTS/MPC 202 ELCJ DELI/CH,106397,152 N 2ND ST,,EL CAJON,CA,920217240,CHN,611665888119,CLARAS KITCHEN,BURRITO BRKFST CHORIZO,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,24,24,$57.60,$57.60,0.0 %,0.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts SoCal,Sprouts Inland San Diego (D41),SPROUTS/MPC 249 RNCH DELI/CH,106895,15727 BERNARDO HEIGHTS PKWY,,RANCHO BERNARDO,CA,921283181,CHN,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,12,$28.80,$28.80,0.0 %,0.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts SoCal,Sprouts Inland San Diego (D41),SPROUTS/MPC 430 MIR MS DELI/CH,826894,8142 MIRA MESA BLVD,,SAN DIEGO,CA,921262602,CHN,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,24,$28.80,$57.60,-50.0 %,-50.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts SoCal,Sprouts Inland San Diego (D41),SPROUTS/MPC 409 SDGO DELI/CH,107135,16415 PASEO DEL SUR,,SAN DIEGO,CA,921274210,CHN,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,24,$0.00,$57.60,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts SoCal,Sprouts Inland San Diego (D41),SPROUTS/MPC 202 ELCJ DELI/CH,106397,152 N 2ND ST,,EL CAJON,CA,920217240,CHN,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,36,$28.80,$86.40,-66.7 %,-66.7 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts SoCal,Sprouts Inland San Diego (D41),SPROUTS/MPC 225 LAMSA DELI/CH,106598,4630 PALM AVE,ENTER FROM SPRING ST ONLY,LA MESA,CA,919415576,CHN,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,36,0,$86.40,$0.00,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts SoCal,Sprouts Inland San Diego (D41),SPROUTS/MPC 229 POWAY DELI/CH,106638,13536 POWAY RD,,POWAY,CA,920644725,CHN,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,12,$28.80,$28.80,0.0 %,0.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts SoCal,Sprouts Inland San Diego (D41),SPROUTS/MPC 213 CRMT DELI/CH,106508,11710 CARMEL MOUNTAIN RD,,SAN DIEGO,CA,921284622,CHN,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,24,$0.00,$57.60,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts SoCal,Sprouts Inland San Diego (D41),SPROUTS/MPC 254 SNTFE DELI/CH,106945,9361 MISSION GORGE RD,,SANTEE,CA,920713815,CHN,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,36,$28.80,$86.40,-66.7 %,-66.7 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts SoCal,Sprouts Inland San Diego (D41),SPROUTS/MPC 233 LMNGR DELI/CH,106668,3205 LEMON GROVE AVE,,LEMON GROVE,CA,919452537,CHN,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,24,0,$57.60,$0.00,100.0 %,100.0 %
